"","Year","Symbol","PE_Ratio","Sector","Industry","Capital_structure","Efficiency","Profitability_related","F.Score","Holding_Return","Modified_PE_Ratio"
"1161","Y2010","DENN",5.31481481481481,"Consumer Services","Restaurants",3,1,3,7,0.6347032,5.31481481481481
"1162","Y2010","DEPO",0,"Health Care","Major Pharmaceuticals",1,2,2,5,0.898507463,-6.73338870431894
"1163","Y2010","DEST",0,"Consumer Services","Clothing/Shoe/Accessory Stores",2,1,2,5,0.99631579,-1.74012697478992
"1164","Y2010","DFFN",0,"Health Care","Major Pharmaceuticals",2,1,2,5,-0.7155556,-31.6984126984127
"1165","Y2010","DGII",26.7889109347443,"Technology","Computer Communications Equipment",2,1,4,7,0.217105263,26.7889109347443
"1166","Y2010","DGLY",0,"Technology","Radio And Television Broadcasting And Communications Equipment",3,0,2,5,-0.14634146,-33.7721088010204
"1167","Y2010","DISCA",18.2821408606151,"Consumer Services","Television Services",2,0,4,6,0.35963483,18.2821408606151
"1168","Y2010","DISCB",18.4402981274802,"Consumer Services","Television Services",2,0,4,6,0.38775505,18.4402981274802
"1169","Y2010","DISCK",16.2659970238095,"Consumer Services","Television Services",2,0,4,6,0.38348409,16.2659970238095
"1170","Y2010","DISH",8.09134097582973,"Consumer Services","Television Services",2,1,4,7,-0.053442465,8.09134097582973
"1171","Y2010","DJCO",12.514217176259,"Consumer Services","Newspapers/Magazines",3,1,3,7,0.161290323,12.514217176259
"1172","Y2010","DLTR",18.3210450813659,"Consumer Services","Department/Specialty Retail Stores",3,1,4,8,1.6124224534,18.3210450813659
"1173","Y2010","DMLP",15.7294797949735,"Energy","Oil & Gas Production",2,0,3,5,0.29088335,15.7294797949735
"1174","Y2010","DMRC",0,"Technology","EDP Services",3,1,3,7,1.002001334,-29.9671293956044
"1175","Y2010","DOX",15.6730909810275,"Technology","EDP Services",2,2,4,8,-0.03715394,15.6730909810275
"1176","Y2010","DRRX",0,"Health Care","Major Pharmaceuticals",2,0,2,4,0.3967611,-6.79783950617284
"1177","Y2010","DRYS",0,"Transportation","Marine Transportation",2,0,2,4,-0.05670103,Inf
"1178","Y2010","DSGX",24.5909523809524,"Technology","Computer Software: Prepackaged Software",2,2,3,7,0.187183811,24.5909523809524
"1179","Y2010","DSPG",0,"Technology","Semiconductors",3,1,3,7,0.44582593,-18.5492724867725
"1180","Y2010","DTRM",0,"Technology","Computer Software: Prepackaged Software",2,0,2,4,-0.94619565,-3.11758940524001
"1181","Y2010","DVCR",9.30395118030118,"Health Care","Hospital/Nursing Management",3,0,3,6,-0.31948052,9.30395118030118
"1182","Y2010","DWCH",45.2784391534392,"Technology","Computer Software: Prepackaged Software",3,0,4,7,0.30188679,45.2784391534392
"1183","Y2010","DWSN",33.9468741475603,"Energy","Oil & Gas Production",2,0,3,5,0.07148348,33.9468741475603
"1184","Y2010","DXCM",0,"Health Care","Medical/Dental Instruments",0,2,1,3,0.6914498,-4.79879968516332
"1185","Y2010","DXPE",0,"Capital Goods","Industrial Machinery/Components",2,0,2,4,0.83626626,-3.7635092090437
"1186","Y2010","DYNT",27.4642857142857,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",3,2,4,9,-0.26744186,27.4642857142857
"1187","Y2010","DYSL",15.4693362193362,"Capital Goods","Industrial Machinery/Components",2,1,4,7,0.976,15.4693362193362
"1188","Y2010","EA",0,"Technology","Computer Software: Prepackaged Software",1,1,3,5,-0.07718315,-8.01924983783577
"1189","Y2010","EBAY",7.61336028828198,"Miscellaneous","Business Services",2,1,3,6,0.18274551,7.61336028828198
"1190","Y2010","ECHO",45.2036124794746,"Transportation","Oil Refining/Marketing",2,1,1,4,-0.05122143,45.2036124794746
"1191","Y2010","ECOL",18.0684388682746,"Public Utilities","Environmental Services",2,1,3,6,0.01995293,18.0684388682746
"1192","Y2010","EDAP",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",1,2,1,4,1.05090909,-3.66631899099099
"1193","Y2010","EDGW",0,"Technology","Computer Software: Programming, Data Processing",2,1,2,5,-0.208754209,-8.67844742063492
"1194","Y2010","EDUC",7.50418450761257,"Consumer Durables","Consumer Specialties",1,1,3,5,0.1416667,7.50418450761257
"1195","Y2010","EFII",0,"Technology","Computer Communications Equipment",2,1,1,4,0.103315343,-269.193452380952
"1196","Y2010","EGOV",24.9765581349206,"Miscellaneous","Business Services",2,1,3,6,0.06236324,24.9765581349206
"1197","Y2010","ELON",0,"Technology","Computer Communications Equipment",2,1,1,4,-0.11851208,-11.9364074537874
"1198","Y2010","ELSE",23.2618294444444,"Capital Goods","Industrial Machinery/Components",2,0,1,3,0.2016129,23.2618294444444
"1199","Y2010","ELTK",0,"Technology","Electrical Products",1,2,2,5,0.34513274,-8.7493894993895
"1200","Y2010","EMITF",0,"Consumer Services","Building operators",1,0,0,1,-0.39399455,-0.271241446489621
"1201","Y2010","EMKR",0,"Technology","Semiconductors",1,2,3,6,0.01869159,-2.97081304302423
"1202","Y2010","EML",66.8452976423903,"Capital Goods","Industrial Machinery/Components",2,1,3,6,0.329113924,66.8452976423903
"1203","Y2010","ENDP",8.86962451926439,"Health Care","Major Pharmaceuticals",2,0,3,5,0.74025336,8.86962451926439
"1204","Y2010","ENG",0,"Consumer Services","Military/Government/Technical",3,1,3,7,0.1884984,103.411706349206
"1205","Y2010","ENTG",8.16563667170572,"Consumer Non-Durables","Plastic Products",1,2,4,7,0.414772727,8.16563667170572
"1206","Y2010","EPAY",0,"Technology","Computer Software: Prepackaged Software",2,1,4,7,0.23562886,109.781216931217
"1207","Y2010","EQIX",37.1156903673469,"Consumer Services","Real Estate Investment Trusts",3,1,3,7,-0.23447951,37.1156903673469
"1208","Y2010","ERIC",0.762998439827347,"Technology","Radio And Television Broadcasting And Communications Equipment",1,0,3,4,0.25462459,0.762998439827347
"1209","Y2010","ERII",93.3951247165533,"Technology","Industrial Machinery/Components",1,0,3,4,-0.468023256,93.3951247165533
"1210","Y2010","ESEA",0,"Transportation","Marine Transportation",0,0,2,2,-0.05626598,-10.0788837239305
"1211","Y2010","ESLT",8.82200008730159,"Capital Goods","Military/Government/Technical",2,2,2,6,-0.183243681,8.82200008730159
"1212","Y2010","ESND",7.92569551965231,"Consumer Services","Paper",2,0,3,5,0.12183544,7.92569551965231
"1213","Y2010","ESRX",21.5462708358771,"Health Care","Medical/Nursing Services",1,2,4,7,1.50173572,21.5462708358771
"1214","Y2010","EVEP",0,"Energy","Oil & Gas Production",1,0,0,1,0.2983791,-37.5860829091407
"1215","Y2010","EVK",6.36453201970443,"Consumer Non-Durables","Apparel",1,2,3,6,-0.26989619,6.36453201970443
"1216","Y2010","EXFO",52.1565656565657,"Capital Goods","Electrical Products",2,1,3,6,0.83376623,52.1565656565657
"1217","Y2010","EXLS",22.1394878331836,"Miscellaneous","Business Services",3,1,4,8,0.18347107,22.1394878331836
"1218","Y2010","EXPD",25.8022728657229,"Transportation","Oil Refining/Marketing",3,1,3,7,0.570319183,25.8022728657229
"1219","Y2010","EXPO",16.5366387910415,"Consumer Services","Professional Services",3,0,3,6,0.34841954,16.5366387910415
"1220","Y2010","EXTR",0,"Technology","Computer Communications Equipment",3,1,1,5,0.07665505,Inf
"1221","Y2010","EZPW",10.5259556243926,"Consumer Services","Other Specialty Stores",1,2,4,7,0.577325432,10.5259556243926
"1222","Y2010","FARM",0,"Consumer Non-Durables","Packaged Foods",2,1,2,5,-0.09782063,-10.5472926772158
"1223","Y2010","FARO",34.0977473097572,"Capital Goods","Industrial Machinery/Components",2,2,4,8,0.53171635,34.0977473097572
"1224","Y2010","FAST",23.2070261772487,"Consumer Services","RETAIL: Building Materials",2,2,3,7,0.438760807,23.2070261772487
"1225","Y2010","FCEL",0,"Miscellaneous","Industrial Machinery/Components",1,1,2,4,-0.38563831,-3.14260518864953
"1226","Y2010","FCRE",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",2,1,1,4,-0.8263158,-1.20041537098848
"1227","Y2010","FCSC",0.207933333333333,"Health Care","Major Pharmaceuticals",3,0,2,5,-0.5565217,0.207933333333333
"1228","Y2010","FEIM",16.1638378547379,"Capital Goods","Electrical Products",3,2,4,9,0.30544747,16.1638378547379
"1229","Y2010","FELE",21.570812329932,"Consumer Durables","Metal Fabrications",1,0,3,4,0.33975897,21.570812329932
"1230","Y2010","FFHL",0,"Capital Goods","Specialty Chemicals",2,0,2,4,1.6311475,-0.0313074106732348
"1231","Y2010","FFIV",45.1104284135518,"Technology","Computer Communications Equipment",2,2,4,8,1.45723998,45.1104284135518
"1232","Y2010","FINL",20.3517150917659,"Consumer Services","Clothing/Shoe/Accessory Stores",3,2,4,9,0.3697212,20.3517150917659
"1233","Y2010","FISV",13.982959822077,"Technology","EDP Services",2,2,4,8,0.20792083,13.982959822077
"1234","Y2010","FIZZ",12.630861228482,"Consumer Non-Durables","Beverages (Production/Distribution)",2,1,4,7,-0.05194805,12.630861228482
"1235","Y2010","FLEX",0,"Technology","Electrical Products",3,2,4,9,0.073871409,338.646825396825
"1236","Y2010","FLIR",15.6770870771757,"Capital Goods","Industrial Machinery/Components",3,1,3,7,-0.09104797,15.6770870771757
"1237","Y2010","FLWS",0,"Consumer Services","Other Specialty Stores",2,2,3,7,0.01509434,-32.5589569160998
"1238","Y2010","FLXS",7.15337495809918,"Consumer Durables","Home Furnishings",3,2,4,9,0.73509286,7.15337495809918
"1239","Y2010","FORD",0,"Consumer Non-Durables","Plastic Products",2,2,1,5,0.53333333,-16.0952380952381
"1240","Y2010","FORM",0,"Technology","Semiconductors",2,0,1,3,-0.59209922,-6.00559336734694
"1241","Y2010","FORR",23.0721484949671,"Consumer Services","Diversified Commercial Services",3,1,3,7,0.359922915,23.0721484949671
"1242","Y2010","FORTY",4.18161517857143,"Technology","EDP Services",2,0,4,6,0.669071235,4.18161517857143
"1243","Y2010","FOSL",11.0512230733839,"Consumer Non-Durables","Consumer Specialties",3,1,4,8,1.10011922,11.0512230733839
"1244","Y2010","FOX",13.2809960726559,"Consumer Services","Television Services",1,2,4,7,0.031407099,13.2809960726559
"1245","Y2010","FOXA",11.5777545900835,"Consumer Services","Television Services",1,2,4,7,0.0635501,11.5777545900835
"1246","Y2010","FPAY",NA,"Technology","Diversified Commercial Services",3,2,0,5,-0.09090909,NA
"1247","Y2010","FRED",17.4945251681464,"Consumer Services","Department/Specialty Retail Stores",2,1,4,7,0.34901961,17.4945251681464
"1248","Y2010","FSLR",19.3481944871308,"Technology","Semiconductors",2,1,4,7,-0.03884782,19.3481944871308
"1249","Y2010","FSNN",0,"Technology","Computer Software: Prepackaged Software",2,2,2,6,-0.38461538,-0.893105158730159
"1250","Y2010","FSTR",18.3504635154062,"Basic Industries","Metal Fabrications",3,0,3,6,0.373364655,18.3504635154062
"1251","Y2010","FTEK",0,"Capital Goods","Pollution Control Equipment",2,1,2,5,0.18849449,-102.580952380952
"1252","Y2010","FTFT",3.95607605000513,"Consumer Non-Durables","Packaged Foods",3,1,3,7,0.12864084,3.95607605000513
"1253","Y2010","FTNT",22.1277777777778,"Technology","Computer peripheral equipment",2,1,4,7,0.84120649,22.1277777777778
"1254","Y2010","FTR",9.57568394876079,"Public Utilities","Telecommunications Equipment",2,1,3,6,0.24583862,9.57568394876079
"1255","Y2010","FVE",2.37218442932729,"Health Care","Hospital/Nursing Management",2,1,3,6,1.03746398,2.37218442932729
"1256","Y2010","FWRD",56.556079073296,"Transportation","Oil Refining/Marketing",3,0,3,6,0.13383931,56.556079073296
"1257","Y2010","GAIA",0,"Consumer Services","Movies/Entertainment",2,0,2,4,0.00130039,532.232562698413
"1258","Y2010","GASS",0,"Transportation","Marine Transportation",2,0,2,4,0.27403846,-9.06884003306878
"1259","Y2010","GDEN",18.297662670068,"Consumer Services","Services-Misc. Amusement & Recreation",3,1,4,8,0.1354582,18.297662670068
"1260","Y2010","GENE",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,1,1,3,-0.07826087,-1.07113577665935
"1261","Y2010","GFN",0,"Technology","Diversified Commercial Services",2,0,2,4,0.55905512,-2.2211681547619
"1262","Y2010","GHDX",0,"Health Care","Medical Specialities",1,1,3,5,0.093558287,-60.4801587902838
"1263","Y2010","GIFI",9.50201309248236,"Capital Goods","Metal Fabrications",3,1,2,6,0.33999043,9.50201309248236
"1264","Y2010","GIGM",0,"Technology","Computer Software: Programming, Data Processing",2,1,3,6,-0.54740061,-5.94682538888889
"1265","Y2010","GILT",99.0823412698413,"Technology","Radio And Television Broadcasting And Communications Equipment",2,0,3,5,0.084598698,99.0823412698413
"1266","Y2010","GLAD",6.80085696479446,"Consumer Non-Durables","Textiles",3,2,4,9,0.49804941,6.80085696479446
"1267","Y2010","GLDD",15.7514980291005,"Basic Industries","Military/Government/Technical",0,2,4,6,0.13734568,15.7514980291005
"1268","Y2010","GLNG",18.5116475023343,"Consumer Services","Marine Transportation",3,1,3,7,0.170826833,18.5116475023343
"1269","Y2010","GLUU",0,"Technology","EDP Services",1,2,3,6,0.8,-1.47397866250325
"1270","Y2010","GNCMA",0,"Public Utilities","Telecommunications Equipment",2,1,4,7,0.98432602,110.887566137566
"1271","Y2010","GNMK",NA,"Health Care","Medical/Dental Instruments",2,1,2,5,-0.276106195,NA
"1272","Y2010","GNTX",16.228421031746,"Capital Goods","Auto Parts:O.E.M.",2,2,3,7,0.656022409,16.228421031746
"1273","Y2010","GOGL",11.0384970134033,"Consumer Services","Marine Transportation",1,0,3,4,0.67948707,11.0384970134033
"1274","Y2010","GOLD",69.8134963766062,"Basic Industries","Precious Metals",2,0,3,5,0.04030835,69.8134963766062
"1275","Y2010","GOOD",95.9289470458554,"Consumer Services","Real Estate",2,0,0,2,0.404175988,95.9289470458554
"1276","Y2010","GOOG",20.20356472171,"Technology","Computer Software: Programming, Data Processing",1,1,3,5,-0.04195296,20.20356472171
"1277","Y2010","GOOGL",20.3553247348471,"Technology","Computer Software: Programming, Data Processing",1,1,3,5,-0.04195293,20.3553247348471
"1278","Y2010","GPIC",39.4583644383394,"Consumer Non-Durables","Recreational Products/Toys",2,0,3,5,0.108734403,39.4583644383394
"1279","Y2010","GPOR",11.3544733044733,"Energy","Oil & Gas Production",2,0,4,6,0.8934498,11.3544733044733
"1280","Y2010","GRMN",7.59779319209039,"Capital Goods","Industrial Machinery/Components",3,1,3,7,0.009446221,7.59779319209039
"1281","Y2010","GSIT",15.6857769423559,"Technology","Semiconductors",2,2,4,8,0.80803571,15.6857769423559
"1282","Y2010","GT",0,"Consumer Durables","Automotive Aftermarket",1,2,3,6,-0.15957447,-12.8040589976815
"1283","Y2010","GTIM",0,"Consumer Services","Restaurants",1,1,1,3,-0.79012346,-1.22503160556258
"1284","Y2010","GTLS",7.59941320807944,"Capital Goods","Metal Fabrications",3,1,3,7,1.0447941,7.59941320807944
"1285","Y2010","GTXI",0,"Health Care","Major Pharmaceuticals",2,1,1,4,-0.36904762,-0.725559304461942
"1286","Y2010","GURE",4.49071428571429,"Basic Industries","Major Chemicals",2,1,3,6,-0.08319039,4.49071428571429
"1287","Y2010","HA",3.18080856386999,"Transportation","Air Freight/Delivery Services",2,1,4,7,0.12,3.18080856386999
"1288","Y2010","HAIN",31.3195028011204,"Consumer Non-Durables","Packaged Foods",1,1,4,6,0.59082892,31.3195028011204
"1289","Y2010","HALO",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,0,2,4,0.34923339,-12.8985969387755
"1290","Y2010","HAS",8.35304610535074,"Consumer Non-Durables","Recreational Products/Toys",2,1,3,6,0.4716156746,8.35304610535074
"1291","Y2010","HAYN",39.6533630789302,"Capital Goods","Steel/Iron Ore",2,2,2,6,0.26911418,39.6533630789302
"1292","Y2010","HBIO",10.5415204695767,"Capital Goods","Biotechnology: Laboratory Analytical Instruments",2,1,4,7,0.14285693,10.5415204695767
"1293","Y2010","HCCI",64.4183006535948,"Basic Industries","Miscellaneous",1,2,4,7,-0.03824092,64.4183006535948
"1294","Y2010","HCKT",0,"Consumer Services","Professional Services",2,0,0,2,0.26258993,-13.2632845679012
"1295","Y2010","HCSG",19.804961973775,"Health Care","Hospital/Nursing Management",2,2,4,8,0.70584817,19.804961973775
"1296","Y2010","HDNG",0,"Capital Goods","Industrial Machinery/Components",3,0,2,5,0.77090909,-1.51756984939596
"1297","Y2010","HDSN",0,"Consumer Durables","Industrial Specialties",2,0,2,4,0.12328767,-11.2619047619048
"1298","Y2010","HEAR",NA,"Consumer Durables","Telecommunications Equipment",1,1,3,5,0.21875,NA
"1299","Y2010","HELE",10.8533456126847,"Consumer Durables","Home Furnishings",1,2,4,7,0.21586268,10.8533456126847
"1300","Y2010","HIBB",23.5929350481859,"Consumer Services","Other Specialty Stores",3,1,3,7,0.67803556,23.5929350481859
"1301","Y2010","HIHO",13.1998980880231,"Capital Goods","Metal Fabrications",3,1,1,5,0.78217822,13.1998980880231
"1302","Y2010","HLIT",0,"Technology","Radio And Television Broadcasting And Communications Equipment",1,0,2,3,0.356012658,-24.0573015873016
"1303","Y2010","HMNY",0,"Consumer Services","Other Consumer Services",2,2,1,5,-0.07042254,-0.7241644425548
"1304","Y2010","HNRG",5.03151787626697,"Energy","Coal Mining",1,2,4,7,0.33630573,5.03151787626697
"1305","Y2010","HOFT",37.8275037273243,"Consumer Durables","Home Furnishings",2,1,3,6,0.14227971,37.8275037273243
"1306","Y2010","HOLX",0,"Health Care","Medical Electronics",2,1,3,6,0.29793103,-67.2648811507937
"1307","Y2010","HPJ",8.78956228956229,"Miscellaneous","Industrial Machinery/Components",2,1,1,4,-0.57328145,8.78956228956229
"1308","Y2010","HPT",5.79340097760959,"Consumer Services","Real Estate Investment Trusts",2,2,4,8,-0.02825804,5.79340097760959
"1309","Y2010","HSIC",16.2648412698413,"Health Care","Medical Specialities",0,1,3,4,0.16711031,16.2648412698413
"1310","Y2010","HSII",0,"Technology","Diversified Commercial Services",3,0,0,3,-0.08290653,-13.4989026849718
"1311","Y2010","HSKA",8.44627168696936,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",3,2,3,8,-0.90641509,8.44627168696936
"1312","Y2010","HSON",0,"Technology","Professional Services",1,0,2,3,0.22736842,-1.62735673585674
"1313","Y2010","HSTM",4.63738400297619,"Technology","Computer Software: Programming, Data Processing",3,2,3,8,1.03544304,4.63738400297619
"1314","Y2010","HTHT",NA,"Consumer Services","Hotels/Resorts",1,1,4,6,0.6133334,NA
"1315","Y2010","HTLD",19.562580344342,"Transportation","Trucking Freight/Courier Services",3,1,3,7,0.04911591,19.562580344342
"1316","Y2010","HUBG",24.5832897261469,"Transportation","Oil Refining/Marketing",2,0,3,5,0.311683378,24.5832897261469
"1317","Y2010","HURC",0,"Capital Goods","Industrial Machinery/Components",2,0,2,4,0.59797297,-19.0012732209738
"1318","Y2010","HURN",0,"Consumer Services","Professional Services",1,0,2,3,0.14800347,-21.8150258082579
"1319","Y2010","HWCC",17.7120395855379,"Consumer Non-Durables","Telecommunications Equipment",3,0,3,6,0.12941176,17.7120395855379
"1320","Y2010","HWKN",11.241810293514,"Consumer Durables","Specialty Chemicals",3,1,3,7,1.0338984,11.241810293514
